GeneID	GO_Type	GO_ID	GO_Description
111885620	molecular_function	GO:0017025	transcription initiation factor IIB-2
111885620	biological_process	GO:0070897	transcription initiation factor IIB-2
111885620	biological_process	GO:0070897	transcription initiation factor IIB-2
111885620	cellular_component	GO:0097550	transcription initiation factor IIB-2
111885621	molecular_function	GO:0000049	cytoplasmic tRNA 2-thiolation protein 2
111885621	molecular_function	GO:0000049	cytoplasmic tRNA 2-thiolation protein 2
111885621	biological_process	GO:0002143	cytoplasmic tRNA 2-thiolation protein 2
111885621	cellular_component	GO:0005829	cytoplasmic tRNA 2-thiolation protein 2
111885621	molecular_function	GO:0016783	cytoplasmic tRNA 2-thiolation protein 2
111885622	molecular_function	GO:0004650	polygalacturonase
111885622	biological_process	GO:0009901	polygalacturonase
111885622	biological_process	GO:0010047	polygalacturonase
111885622	biological_process	GO:0045490	polygalacturonase
111885623	biological_process	GO:0010274	protein MIZU-KUSSEI 1
111885623	biological_process	GO:0010274	protein MIZU-KUSSEI 1
111885631	molecular_function	GO:0005452	boron transporter 4-like
111885631	cellular_component	GO:0005886	boron transporter 4-like
111885631	biological_process	GO:0006820	boron transporter 4-like
111885631	biological_process	GO:0050801	boron transporter 4-like
111885631	biological_process	GO:0055085	boron transporter 4-like
111885633	cellular_component	GO:0000139	CMP-sialic acid transporter 3-like
111885633	cellular_component	GO:0000139	CMP-sialic acid transporter 3-like
111885633	molecular_function	GO:0015165	CMP-sialic acid transporter 3-like
111885633	molecular_function	GO:0015165	CMP-sialic acid transporter 3-like
111885633	biological_process	GO:0090481	CMP-sialic acid transporter 3-like
111885633	biological_process	GO:0090481	CMP-sialic acid transporter 3-like
111885634	molecular_function	GO:0003723	pentatricopeptide repeat-containing protein At4g21065
111885634	molecular_function	GO:0005515	pentatricopeptide repeat-containing protein At4g21065
111885634	molecular_function	GO:0008270	pentatricopeptide repeat-containing protein At4g21065
111885634	biological_process	GO:0009451	pentatricopeptide repeat-containing protein At4g21065
111885635	molecular_function	GO:0003777	kinesin-like protein KIN-14L
111885635	molecular_function	GO:0003777	kinesin-like protein KIN-14L
111885635	molecular_function	GO:0005524	kinesin-like protein KIN-14L
111885635	biological_process	GO:0007018	kinesin-like protein KIN-14L
111885635	biological_process	GO:0007018	kinesin-like protein KIN-14L
111885635	molecular_function	GO:0008017	kinesin-like protein KIN-14L
111885639	molecular_function	GO:0003677	ethylene-responsive transcription factor 6
111885639	molecular_function	GO:0003700	ethylene-responsive transcription factor 6
111885639	molecular_function	GO:0003700	ethylene-responsive transcription factor 6
111885639	biological_process	GO:0006355	ethylene-responsive transcription factor 6
111885639	biological_process	GO:0009873	ethylene-responsive transcription factor 6
111885640	molecular_function	GO:0003677	ethylene-responsive transcription factor ERF113
111885640	molecular_function	GO:0003700	ethylene-responsive transcription factor ERF113
111885640	molecular_function	GO:0003700	ethylene-responsive transcription factor ERF113
111885640	biological_process	GO:0006355	ethylene-responsive transcription factor ERF113
111885640	biological_process	GO:0009873	ethylene-responsive transcription factor ERF113
111885641	molecular_function	GO:0004672	calcium/calmodulin-regulated receptor-like kinase 2
111885641	molecular_function	GO:0005524	calcium/calmodulin-regulated receptor-like kinase 2
111885641	biological_process	GO:0006468	calcium/calmodulin-regulated receptor-like kinase 2
111885650	molecular_function	GO:0005515	uncharacterized LOC111885650
111885652	molecular_function	GO:0004814	glycine--tRNA ligase, chloroplastic/mitochondrial 2
111885652	molecular_function	GO:0004820	glycine--tRNA ligase, chloroplastic/mitochondrial 2
111885652	molecular_function	GO:0004820	glycine--tRNA ligase, chloroplastic/mitochondrial 2
111885652	molecular_function	GO:0005524	glycine--tRNA ligase, chloroplastic/mitochondrial 2
111885652	molecular_function	GO:0005524	glycine--tRNA ligase, chloroplastic/mitochondrial 2
111885652	cellular_component	GO:0005737	glycine--tRNA ligase, chloroplastic/mitochondrial 2
111885652	cellular_component	GO:0005737	glycine--tRNA ligase, chloroplastic/mitochondrial 2
111885652	cellular_component	GO:0005739	glycine--tRNA ligase, chloroplastic/mitochondrial 2
111885652	biological_process	GO:0006420	glycine--tRNA ligase, chloroplastic/mitochondrial 2
111885652	biological_process	GO:0006426	glycine--tRNA ligase, chloroplastic/mitochondrial 2
111885652	biological_process	GO:0006426	glycine--tRNA ligase, chloroplastic/mitochondrial 2
111885652	cellular_component	GO:0009570	glycine--tRNA ligase, chloroplastic/mitochondrial 2
111885653	molecular_function	GO:0005085	brefeldin A-inhibited guanine nucleotide-exchange protein 5
111885653	cellular_component	GO:0005802	brefeldin A-inhibited guanine nucleotide-exchange protein 5
111885653	biological_process	GO:0032012	brefeldin A-inhibited guanine nucleotide-exchange protein 5
111885654	molecular_function	GO:0003677	uncharacterized LOC111885654
111885654	molecular_function	GO:0003677	uncharacterized LOC111885654
111885654	molecular_function	GO:0003917	uncharacterized LOC111885654
111885654	molecular_function	GO:0003917	uncharacterized LOC111885654
111885654	cellular_component	GO:0005694	uncharacterized LOC111885654
111885654	biological_process	GO:0006265	uncharacterized LOC111885654
111885654	biological_process	GO:0006265	uncharacterized LOC111885654
111885655	molecular_function	GO:0005515	auxin transport protein BIG
111885655	cellular_component	GO:0005829	auxin transport protein BIG
111885655	molecular_function	GO:0008270	auxin transport protein BIG
111885655	cellular_component	GO:0009506	auxin transport protein BIG
111885655	biological_process	GO:0009926	auxin transport protein BIG
111885657	molecular_function	GO:0000976	trihelix transcription factor ASIL1
111885657	cellular_component	GO:0005634	trihelix transcription factor ASIL1
111885659	cellular_component	GO:0005737	casein kinase II subunit beta-1
111885659	cellular_component	GO:0005956	casein kinase II subunit beta-1
111885659	cellular_component	GO:0005956	casein kinase II subunit beta-1
111885659	molecular_function	GO:0019887	casein kinase II subunit beta-1
111885659	molecular_function	GO:0019887	casein kinase II subunit beta-1
111885659	biological_process	GO:0080163	casein kinase II subunit beta-1
111885662	cellular_component	GO:0008180	COP9 signalosome complex subunit 7
111885665	molecular_function	GO:0003924	GTP-binding protein YPTM2
111885665	molecular_function	GO:0005525	GTP-binding protein YPTM2
111885666	molecular_function	GO:0000009	dol-P-Man:Man(7)GlcNAc(2)-PP-Dol alpha-1,6-mannosyltransferase
111885666	cellular_component	GO:0005789	dol-P-Man:Man(7)GlcNAc(2)-PP-Dol alpha-1,6-mannosyltransferase
111885666	biological_process	GO:0006487	dol-P-Man:Man(7)GlcNAc(2)-PP-Dol alpha-1,6-mannosyltransferase
111885667	molecular_function	GO:0003735	50S ribosomal protein L22, chloroplastic
111885667	molecular_function	GO:0003735	50S ribosomal protein L22, chloroplastic
111885667	cellular_component	GO:0005762	50S ribosomal protein L22, chloroplastic
111885667	cellular_component	GO:0005840	50S ribosomal protein L22, chloroplastic
111885667	biological_process	GO:0006412	50S ribosomal protein L22, chloroplastic
111885667	biological_process	GO:0006412	50S ribosomal protein L22, chloroplastic
111885667	biological_process	GO:0042255	50S ribosomal protein L22, chloroplastic
111885669	biological_process	GO:0000079	cyclin-U4-1
111885669	biological_process	GO:0000079	cyclin-U4-1
111885669	molecular_function	GO:0019901	cyclin-U4-1
111885669	molecular_function	GO:0019901	cyclin-U4-1
111885670	molecular_function	GO:0000978	truncated transcription factor CAULIFLOWER A
111885670	molecular_function	GO:0000981	truncated transcription factor CAULIFLOWER A
111885670	cellular_component	GO:0005634	truncated transcription factor CAULIFLOWER A
111885670	biological_process	GO:0045944	truncated transcription factor CAULIFLOWER A
111885670	molecular_function	GO:0046983	truncated transcription factor CAULIFLOWER A
111885671	biological_process	GO:0002181	60S acidic ribosomal protein P1
111885671	molecular_function	GO:0003735	60S acidic ribosomal protein P1
111885671	molecular_function	GO:0003735	60S acidic ribosomal protein P1
111885671	cellular_component	GO:0005840	60S acidic ribosomal protein P1
111885671	biological_process	GO:0006414	60S acidic ribosomal protein P1
111885671	cellular_component	GO:0022625	60S acidic ribosomal protein P1
111885671	molecular_function	GO:0030295	60S acidic ribosomal protein P1
111885671	molecular_function	GO:0043021	60S acidic ribosomal protein P1
111885672	molecular_function	GO:0004620	phospholipase A(1) DAD1, chloroplastic
111885672	biological_process	GO:0006629	phospholipase A(1) DAD1, chloroplastic
111885674	molecular_function	GO:0005515	pentatricopeptide repeat-containing protein At1g02150
111885674	cellular_component	GO:0005739	pentatricopeptide repeat-containing protein At1g02150
111885675	molecular_function	GO:0003924	rac-like GTP-binding protein RAC2
111885675	molecular_function	GO:0003924	rac-like GTP-binding protein RAC2
111885675	molecular_function	GO:0005525	rac-like GTP-binding protein RAC2
111885675	molecular_function	GO:0005525	rac-like GTP-binding protein RAC2
111885675	cellular_component	GO:0005856	rac-like GTP-binding protein RAC2
111885675	cellular_component	GO:0005886	rac-like GTP-binding protein RAC2
111885675	cellular_component	GO:0005938	rac-like GTP-binding protein RAC2
111885675	biological_process	GO:0007015	rac-like GTP-binding protein RAC2
111885675	biological_process	GO:0007163	rac-like GTP-binding protein RAC2
111885675	biological_process	GO:0007264	rac-like GTP-binding protein RAC2
111885675	biological_process	GO:0008360	rac-like GTP-binding protein RAC2
111885675	molecular_function	GO:0019901	rac-like GTP-binding protein RAC2
111885675	biological_process	GO:0030865	rac-like GTP-binding protein RAC2
111885675	cellular_component	GO:0031410	rac-like GTP-binding protein RAC2
111885675	biological_process	GO:0032956	rac-like GTP-binding protein RAC2
111885675	cellular_component	GO:0042995	rac-like GTP-binding protein RAC2
111885680	molecular_function	GO:0000036	palmitoyl-acyl carrier protein thioesterase, chloroplastic
111885680	biological_process	GO:0006633	palmitoyl-acyl carrier protein thioesterase, chloroplastic
111885680	biological_process	GO:0006633	palmitoyl-acyl carrier protein thioesterase, chloroplastic
111885680	molecular_function	GO:0016297	palmitoyl-acyl carrier protein thioesterase, chloroplastic
111885681	cellular_component	GO:0000139	CMP-sialic acid transporter 2
111885681	cellular_component	GO:0000139	CMP-sialic acid transporter 2
111885681	molecular_function	GO:0015165	CMP-sialic acid transporter 2
111885681	molecular_function	GO:0015165	CMP-sialic acid transporter 2
111885681	biological_process	GO:0090481	CMP-sialic acid transporter 2
111885681	biological_process	GO:0090481	CMP-sialic acid transporter 2
111885682	molecular_function	GO:0004842	probable BOI-related E3 ubiquitin-protein ligase 3
111885682	biological_process	GO:0043067	probable BOI-related E3 ubiquitin-protein ligase 3
111885684	molecular_function	GO:0003824	uncharacterized LOC111885684
111885686	molecular_function	GO:0000978	agamous-like MADS-box protein MADS2
111885686	molecular_function	GO:0000981	agamous-like MADS-box protein MADS2
111885686	cellular_component	GO:0005634	agamous-like MADS-box protein MADS2
111885686	biological_process	GO:0045944	agamous-like MADS-box protein MADS2
111885686	molecular_function	GO:0046983	agamous-like MADS-box protein MADS2
111885687	molecular_function	GO:0004672	mitogen-activated protein kinase kinase kinase 20
111885687	molecular_function	GO:0005524	mitogen-activated protein kinase kinase kinase 20
111885687	biological_process	GO:0006468	mitogen-activated protein kinase kinase kinase 20
111885689	molecular_function	GO:0004516	nicotinate phosphoribosyltransferase 2
111885689	molecular_function	GO:0004516	nicotinate phosphoribosyltransferase 2
111885689	biological_process	GO:0009435	nicotinate phosphoribosyltransferase 2
111885690	molecular_function	GO:0004672	probable serine/threonine-protein kinase At1g01540
111885690	molecular_function	GO:0005524	probable serine/threonine-protein kinase At1g01540
111885690	biological_process	GO:0006468	probable serine/threonine-protein kinase At1g01540
111885691	biological_process	GO:0006508	methionine aminopeptidase 1D, chloroplastic/mitochondrial
111885691	molecular_function	GO:0070006	methionine aminopeptidase 1D, chloroplastic/mitochondrial
111885695	biological_process	GO:0006629	PI-PLC X domain-containing protein At5g67130
111885695	molecular_function	GO:0008081	PI-PLC X domain-containing protein At5g67130
111885697	molecular_function	GO:0046983	uncharacterized LOC111885697
111885701	cellular_component	GO:0005886	protein COBRA
111885701	biological_process	GO:0010215	protein COBRA
111885701	biological_process	GO:0010215	protein COBRA
111885701	biological_process	GO:0052324	protein COBRA
111885702	molecular_function	GO:0003676	uncharacterized LOC111885702
